,Unnamed: 0,statement,source,link,veracity,freq,length,lemmas,general_pos_tags,specific_pos_tags,sd_tags
1299,6152,"""When (Joe Kyrillos) had an opportunity to vote for women in terms of their health care, not once, not twice, but six times, he voted against women’s health care in our state.""",Robert Menendez,/web/20180119173524/http://www.politifact.com/new-jersey/statements/2012/oct/08/robert-menendez/us-sen-robert-menendez-claims-state-sen-joe-kyrill/,1,3,176,joe kyrillos opportunity vote woman term health care twice time vote woman health care state,"[('""', 'PUNCT'), ('When', 'SCONJ'), ('(', 'PUNCT'), ('Joe', 'PROPN'), ('Kyrillos', 'PROPN'), (')', 'PUNCT'), ('had', 'VERB'), ('an', 'DET'), ('opportunity', 'NOUN'), ('to', 'PART'), ('vote', 'VERB'), ('for', 'ADP'), ('women', 'NOUN'), ('in', 'ADP'), ('terms', 'NOUN'), ('of', 'ADP'), ('their', 'PRON'), ('health', 'NOUN'), ('care', 'NOUN'), (',', 'PUNCT'), ('not', 'PART'), ('once', 'ADV'), (',', 'PUNCT'), ('not', 'PART'), ('twice', 'ADV'), (',', 'PUNCT'), ('but', 'CCONJ'), ('six', 'NUM'), ('times', 'NOUN'), (',', 'PUNCT'), ('he', 'PRON'), ('voted', 'VERB'), ('against', 'ADP'), ('women', 'NOUN'), ('’s', 'PART'), ('health', 'NOUN'), ('care', 'NOUN'), ('in', 'ADP'), ('our', 'PRON'), ('state', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('When', 'WRB'), ('(', '-LRB-'), ('Joe', 'NNP'), ('Kyrillos', 'NNP'), (')', '-RRB-'), ('had', 'VBD'), ('an', 'DT'), ('opportunity', 'NN'), ('to', 'TO'), ('vote', 'VB'), ('for', 'IN'), ('women', 'NNS'), ('in', 'IN'), ('terms', 'NNS'), ('of', 'IN'), ('their', 'PRP$'), ('health', 'NN'), ('care', 'NN'), (',', ','), ('not', 'RB'), ('once', 'RB'), (',', ','), ('not', 'RB'), ('twice', 'RB'), (',', ','), ('but', 'CC'), ('six', 'CD'), ('times', 'NNS'), (',', ','), ('he', 'PRP'), ('voted', 'VBD'), ('against', 'IN'), ('women', 'NNS'), ('’s', 'POS'), ('health', 'NN'), ('care', 'NN'), ('in', 'IN'), ('our', 'PRP$'), ('state', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('When', 'advmod'), ('(', 'punct'), ('Joe', 'compound'), ('Kyrillos', 'nsubj'), (')', 'punct'), ('had', 'ROOT'), ('an', 'det'), ('opportunity', 'dobj'), ('to', 'aux'), ('vote', 'acl'), ('for', 'prep'), ('women', 'pobj'), ('in', 'prep'), ('terms', 'pobj'), ('of', 'prep'), ('their', 'poss'), ('health', 'compound'), ('care', 'pobj'), (',', 'punct'), ('not', 'neg'), ('once', 'advmod'), (',', 'punct'), ('not', 'neg'), ('twice', 'conj'), (',', 'punct'), ('but', 'cc'), ('six', 'nummod'), ('times', 'npadvmod'), (',', 'punct'), ('he', 'nsubj'), ('voted', 'conj'), ('against', 'prep'), ('women', 'poss'), ('’s', 'case'), ('health', 'compound'), ('care', 'pobj'), ('in', 'prep'), ('our', 'poss'), ('state', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
1300,6155,"""All legislative mail, from the content to the timing, is approved by the speaker's office.""",Jim Kyle,/web/20180119173524/http://www.politifact.com/tennessee/statements/2012/oct/08/jim-kyle/all-legislative-mail-approved-by-Senate-speaker/,0,1,92,legislative mail content timing approve speaker office,"[('""', 'PUNCT'), ('All', 'DET'), ('legislative', 'ADJ'), ('mail', 'NOUN'), (',', 'PUNCT'), ('from', 'ADP'), ('the', 'DET'), ('content', 'NOUN'), ('to', 'ADP'), ('the', 'DET'), ('timing', 'NOUN'), (',', 'PUNCT'), ('is', 'AUX'), ('approved', 'VERB'), ('by', 'ADP'), ('the', 'DET'), ('speaker', 'NOUN'), (""'s"", 'PART'), ('office', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('All', 'DT'), ('legislative', 'JJ'), ('mail', 'NN'), (',', ','), ('from', 'IN'), ('the', 'DT'), ('content', 'NN'), ('to', 'IN'), ('the', 'DT'), ('timing', 'NN'), (',', ','), ('is', 'VBZ'), ('approved', 'VBN'), ('by', 'IN'), ('the', 'DT'), ('speaker', 'NN'), (""'s"", 'POS'), ('office', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('All', 'det'), ('legislative', 'amod'), ('mail', 'nsubjpass'), (',', 'punct'), ('from', 'prep'), ('the', 'det'), ('content', 'pobj'), ('to', 'prep'), ('the', 'det'), ('timing', 'pobj'), (',', 'punct'), ('is', 'auxpass'), ('approved', 'ROOT'), ('by', 'agent'), ('the', 'det'), ('speaker', 'poss'), (""'s"", 'case'), ('office', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
1301,6156,"""When Congressman Langevin took office, gas was around $1.70 per gallon, and now it is near $4 per gallon.""",Michael Riley,/web/20180119173524/http://www.politifact.com/rhode-island/statements/2012/oct/08/michael-riley/michael-riley-blames-rep-james-langevin-helping-ga/,0,1,107,congressman langevin office gas gallon near gallon,"[('""', 'PUNCT'), ('When', 'SCONJ'), ('Congressman', 'PROPN'), ('Langevin', 'PROPN'), ('took', 'VERB'), ('office', 'NOUN'), (',', 'PUNCT'), ('gas', 'NOUN'), ('was', 'AUX'), ('around', 'ADV'), ('$', 'SYM'), ('1.70', 'NUM'), ('per', 'ADP'), ('gallon', 'NOUN'), (',', 'PUNCT'), ('and', 'CCONJ'), ('now', 'ADV'), ('it', 'PRON'), ('is', 'AUX'), ('near', 'ADP'), ('$', 'SYM'), ('4', 'NUM'), ('per', 'ADP'), ('gallon', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('When', 'WRB'), ('Congressman', 'NNP'), ('Langevin', 'NNP'), ('took', 'VBD'), ('office', 'NN'), (',', ','), ('gas', 'NN'), ('was', 'VBD'), ('around', 'RB'), ('$', '$'), ('1.70', 'CD'), ('per', 'IN'), ('gallon', 'NN'), (',', ','), ('and', 'CC'), ('now', 'RB'), ('it', 'PRP'), ('is', 'VBZ'), ('near', 'IN'), ('$', '$'), ('4', 'CD'), ('per', 'IN'), ('gallon', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('When', 'advmod'), ('Congressman', 'compound'), ('Langevin', 'nsubj'), ('took', 'advcl'), ('office', 'dobj'), (',', 'punct'), ('gas', 'nsubj'), ('was', 'ROOT'), ('around', 'quantmod'), ('$', 'quantmod'), ('1.70', 'attr'), ('per', 'prep'), ('gallon', 'pobj'), (',', 'punct'), ('and', 'cc'), ('now', 'advmod'), ('it', 'nsubj'), ('is', 'conj'), ('near', 'acomp'), ('$', 'nmod'), ('4', 'pobj'), ('per', 'prep'), ('gallon', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
1302,6165,"""Carol Shea-Porter … wants to increase taxes on small business and job creators.""",Frank Guinta,/web/20180119173524/http://www.politifact.com/new-hampshire/statements/2012/oct/05/frank-guinta/us-rep-frank-guinta-wrong-shea-porters-small-busin/,0,2,81,carol shea porter want increase taxis small business job creator,"[('""', 'PUNCT'), ('Carol', 'PROPN'), ('Shea', 'PROPN'), ('-', 'PUNCT'), ('Porter', 'PROPN'), ('…', 'PUNCT'), ('wants', 'VERB'), ('to', 'PART'), ('increase', 'VERB'), ('taxes', 'NOUN'), ('on', 'ADP'), ('small', 'ADJ'), ('business', 'NOUN'), ('and', 'CCONJ'), ('job', 'NOUN'), ('creators', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Carol', 'NNP'), ('Shea', 'NNP'), ('-', 'HYPH'), ('Porter', 'NNP'), ('…', ':'), ('wants', 'VBZ'), ('to', 'TO'), ('increase', 'VB'), ('taxes', 'NNS'), ('on', 'IN'), ('small', 'JJ'), ('business', 'NN'), ('and', 'CC'), ('job', 'NN'), ('creators', 'NNS'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('Carol', 'compound'), ('Shea', 'compound'), ('-', 'punct'), ('Porter', 'nsubj'), ('…', 'punct'), ('wants', 'ROOT'), ('to', 'aux'), ('increase', 'xcomp'), ('taxes', 'dobj'), ('on', 'prep'), ('small', 'amod'), ('business', 'nmod'), ('and', 'cc'), ('job', 'conj'), ('creators', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
1303,6194,"""In every state, women are paid less than men.""",National Women's Law Center,/web/20180119173530/http://www.politifact.com/georgia/statements/2012/oct/01/national-womens-law-center/there-gender-wage-gap-every-state/,1,1,47,state woman pay man,"[('""', 'PUNCT'), ('In', 'ADP'), ('every', 'DET'), ('state', 'NOUN'), (',', 'PUNCT'), ('women', 'NOUN'), ('are', 'AUX'), ('paid', 'VERB'), ('less', 'ADJ'), ('than', 'ADP'), ('men', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('In', 'IN'), ('every', 'DT'), ('state', 'NN'), (',', ','), ('women', 'NNS'), ('are', 'VBP'), ('paid', 'VBN'), ('less', 'JJR'), ('than', 'IN'), ('men', 'NNS'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('In', 'prep'), ('every', 'det'), ('state', 'pobj'), (',', 'punct'), ('women', 'nsubjpass'), ('are', 'auxpass'), ('paid', 'ROOT'), ('less', 'dobj'), ('than', 'prep'), ('men', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
1304,6197,"""Bob Menendez actually voted in favor of higher taxes more than 70 times!""",Joseph Kyrillos,/web/20180119173546/http://www.politifact.com/new-jersey/statements/2012/sep/30/joseph-kyrillos/joe-kyrillos-campaign-claims-bob-menendez-voted-fa/,0,4,74,bob menendez actually vote favor high taxis time,"[('""', 'PUNCT'), ('Bob', 'PROPN'), ('Menendez', 'PROPN'), ('actually', 'ADV'), ('voted', 'VERB'), ('in', 'ADP'), ('favor', 'NOUN'), ('of', 'ADP'), ('higher', 'ADJ'), ('taxes', 'NOUN'), ('more', 'ADJ'), ('than', 'ADP'), ('70', 'NUM'), ('times', 'NOUN'), ('!', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Bob', 'NNP'), ('Menendez', 'NNP'), ('actually', 'RB'), ('voted', 'VBD'), ('in', 'IN'), ('favor', 'NN'), ('of', 'IN'), ('higher', 'JJR'), ('taxes', 'NNS'), ('more', 'JJR'), ('than', 'IN'), ('70', 'CD'), ('times', 'NNS'), ('!', '.'), ('""', ""''"")]","[('""', 'punct'), ('Bob', 'compound'), ('Menendez', 'nsubj'), ('actually', 'advmod'), ('voted', 'ROOT'), ('in', 'prep'), ('favor', 'pobj'), ('of', 'prep'), ('higher', 'amod'), ('taxes', 'pobj'), ('more', 'amod'), ('than', 'quantmod'), ('70', 'nummod'), ('times', 'npadvmod'), ('!', 'punct'), ('""', 'punct')]"
1305,6204,"""Had the online change of address been in place in 2008 an estimated 130,000 voters who cast provisional ballots could have changed their address online and voted a regular ballot.""",Jon Husted,/web/20180119173546/http://www.politifact.com/ohio/statements/2012/sep/28/jon-husted/jon-husted-says-online-address-tool-would-have-cut/,1,3,181,online change address place estimate voter cast provisional ballot change address online vote regular ballot,"[('""', 'PUNCT'), ('Had', 'AUX'), ('the', 'DET'), ('online', 'ADJ'), ('change', 'NOUN'), ('of', 'ADP'), ('address', 'NOUN'), ('been', 'AUX'), ('in', 'ADP'), ('place', 'NOUN'), ('in', 'ADP'), ('2008', 'NUM'), ('an', 'DET'), ('estimated', 'VERB'), ('130,000', 'NUM'), ('voters', 'NOUN'), ('who', 'PRON'), ('cast', 'VERB'), ('provisional', 'ADJ'), ('ballots', 'NOUN'), ('could', 'AUX'), ('have', 'AUX'), ('changed', 'VERB'), ('their', 'PRON'), ('address', 'NOUN'), ('online', 'ADV'), ('and', 'CCONJ'), ('voted', 'VERB'), ('a', 'DET'), ('regular', 'ADJ'), ('ballot', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Had', 'VBD'), ('the', 'DT'), ('online', 'JJ'), ('change', 'NN'), ('of', 'IN'), ('address', 'NN'), ('been', 'VBN'), ('in', 'IN'), ('place', 'NN'), ('in', 'IN'), ('2008', 'CD'), ('an', 'DT'), ('estimated', 'VBN'), ('130,000', 'CD'), ('voters', 'NNS'), ('who', 'WP'), ('cast', 'VBD'), ('provisional', 'JJ'), ('ballots', 'NNS'), ('could', 'MD'), ('have', 'VB'), ('changed', 'VBN'), ('their', 'PRP$'), ('address', 'NN'), ('online', 'RB'), ('and', 'CC'), ('voted', 'VBD'), ('a', 'DT'), ('regular', 'JJ'), ('ballot', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('Had', 'aux'), ('the', 'det'), ('online', 'amod'), ('change', 'nsubj'), ('of', 'prep'), ('address', 'pobj'), ('been', 'ROOT'), ('in', 'prep'), ('place', 'pobj'), ('in', 'prep'), ('2008', 'pobj'), ('an', 'det'), ('estimated', 'amod'), ('130,000', 'nummod'), ('voters', 'attr'), ('who', 'nsubj'), ('cast', 'relcl'), ('provisional', 'amod'), ('ballots', 'dobj'), ('could', 'aux'), ('have', 'aux'), ('changed', 'ccomp'), ('their', 'poss'), ('address', 'dobj'), ('online', 'advmod'), ('and', 'cc'), ('voted', 'conj'), ('a', 'det'), ('regular', 'amod'), ('ballot', 'dobj'), ('.', 'punct'), ('""', 'punct')]"
1306,6206,"""We haven’t passed a budget in more than three years and not a single appropriations bill has been brought to the floor this year.""",Bob Corker,/web/20180119173546/http://www.politifact.com/tennessee/statements/2012/sep/28/bob-corker/bob-corker-says-senate-has-not-passed-budget-more-/,1,4,131,pass budget year single appropriation bill bring floor year,"[('""', 'PUNCT'), ('We', 'PRON'), ('have', 'AUX'), ('n’t', 'PART'), ('passed', 'VERB'), ('a', 'DET'), ('budget', 'NOUN'), ('in', 'ADP'), ('more', 'ADJ'), ('than', 'ADP'), ('three', 'NUM'), ('years', 'NOUN'), ('and', 'CCONJ'), ('not', 'PART'), ('a', 'DET'), ('single', 'ADJ'), ('appropriations', 'NOUN'), ('bill', 'NOUN'), ('has', 'AUX'), ('been', 'AUX'), ('brought', 'VERB'), ('to', 'ADP'), ('the', 'DET'), ('floor', 'NOUN'), ('this', 'DET'), ('year', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('We', 'PRP'), ('have', 'VBP'), ('n’t', 'RB'), ('passed', 'VBN'), ('a', 'DT'), ('budget', 'NN'), ('in', 'IN'), ('more', 'JJR'), ('than', 'IN'), ('three', 'CD'), ('years', 'NNS'), ('and', 'CC'), ('not', 'RB'), ('a', 'DT'), ('single', 'JJ'), ('appropriations', 'NNS'), ('bill', 'NN'), ('has', 'VBZ'), ('been', 'VBN'), ('brought', 'VBN'), ('to', 'IN'), ('the', 'DT'), ('floor', 'NN'), ('this', 'DT'), ('year', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('We', 'nsubj'), ('have', 'aux'), ('n’t', 'neg'), ('passed', 'ROOT'), ('a', 'det'), ('budget', 'dobj'), ('in', 'prep'), ('more', 'amod'), ('than', 'quantmod'), ('three', 'nummod'), ('years', 'pobj'), ('and', 'cc'), ('not', 'neg'), ('a', 'det'), ('single', 'amod'), ('appropriations', 'compound'), ('bill', 'nsubjpass'), ('has', 'aux'), ('been', 'auxpass'), ('brought', 'conj'), ('to', 'prep'), ('the', 'det'), ('floor', 'pobj'), ('this', 'det'), ('year', 'npadvmod'), ('.', 'punct'), ('""', 'punct')]"
1307,6207,"""There’s at least 7,500 addicted gamblers in Rhode Island, at least, … it could be as high as 22,000.""",Eugene McKenna,/web/20180119173546/http://www.politifact.com/rhode-island/statements/2012/sep/28/eugene-mckenna/president-concerned-citizens-against-casino-gambli/,1,2,102,addict gambler rhode island high,"[('""', 'PUNCT'), ('There', 'PRON'), ('’s', 'VERB'), ('at', 'ADV'), ('least', 'ADJ'), ('7,500', 'NUM'), ('addicted', 'VERB'), ('gamblers', 'NOUN'), ('in', 'ADP'), ('Rhode', 'PROPN'), ('Island', 'PROPN'), (',', 'PUNCT'), ('at', 'ADP'), ('least', 'ADJ'), (',', 'PUNCT'), ('…', 'PUNCT'), ('it', 'PRON'), ('could', 'AUX'), ('be', 'AUX'), ('as', 'ADV'), ('high', 'ADJ'), ('as', 'ADP'), ('22,000', 'NUM'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('There', 'EX'), ('’s', 'VB'), ('at', 'RB'), ('least', 'JJS'), ('7,500', 'CD'), ('addicted', 'VBN'), ('gamblers', 'NNS'), ('in', 'IN'), ('Rhode', 'NNP'), ('Island', 'NNP'), (',', ','), ('at', 'IN'), ('least', 'JJS'), (',', ','), ('…', 'NFP'), ('it', 'PRP'), ('could', 'MD'), ('be', 'VB'), ('as', 'RB'), ('high', 'JJ'), ('as', 'IN'), ('22,000', 'CD'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('There', 'expl'), ('’s', 'ccomp'), ('at', 'advmod'), ('least', 'advmod'), ('7,500', 'nummod'), ('addicted', 'amod'), ('gamblers', 'attr'), ('in', 'prep'), ('Rhode', 'compound'), ('Island', 'pobj'), (',', 'punct'), ('at', 'advmod'), ('least', 'advmod'), (',', 'punct'), ('…', 'punct'), ('it', 'nsubj'), ('could', 'aux'), ('be', 'ROOT'), ('as', 'advmod'), ('high', 'acomp'), ('as', 'prep'), ('22,000', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
1308,6208,"""Tea Party Congressman Frank Guinta voted for billions in cuts to veterans programs.""",Carol Shea-Porter,/web/20180119173546/http://www.politifact.com/new-hampshire/statements/2012/sep/27/carol-shea-porter/carol-shea-porter-distorts-frank-guintas-voting-re/,0,2,85,tea party congressman frank guinta vote billion cut veteran program,"[('""', 'PUNCT'), ('Tea', 'PROPN'), ('Party', 'PROPN'), ('Congressman', 'PROPN'), ('Frank', 'PROPN'), ('Guinta', 'PROPN'), ('voted', 'VERB'), ('for', 'ADP'), ('billions', 'NOUN'), ('in', 'ADP'), ('cuts', 'NOUN'), ('to', 'ADP'), ('veterans', 'NOUN'), ('programs', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Tea', 'NNP'), ('Party', 'NNP'), ('Congressman', 'NNP'), ('Frank', 'NNP'), ('Guinta', 'NNP'), ('voted', 'VBD'), ('for', 'IN'), ('billions', 'NNS'), ('in', 'IN'), ('cuts', 'NNS'), ('to', 'IN'), ('veterans', 'NNS'), ('programs', 'NNS'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('Tea', 'compound'), ('Party', 'compound'), ('Congressman', 'compound'), ('Frank', 'compound'), ('Guinta', 'nsubj'), ('voted', 'ROOT'), ('for', 'prep'), ('billions', 'pobj'), ('in', 'prep'), ('cuts', 'pobj'), ('to', 'prep'), ('veterans', 'compound'), ('programs', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
1309,6212,"""We have more people working in the state of New Jersey today than we've ever had in our history.""",Jennifer Beck,/web/20180119173553/http://www.politifact.com/new-jersey/statements/2012/sep/27/jennifer-beck/jennifer-beck-claims-more-people-are-working-new-j/,0,3,98,people work state new jersey today history,"[('""', 'PUNCT'), ('We', 'PRON'), ('have', 'VERB'), ('more', 'ADJ'), ('people', 'NOUN'), ('working', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('state', 'NOUN'), ('of', 'ADP'), ('New', 'PROPN'), ('Jersey', 'PROPN'), ('today', 'NOUN'), ('than', 'SCONJ'), ('we', 'PRON'), (""'ve"", 'AUX'), ('ever', 'ADV'), ('had', 'VERB'), ('in', 'ADP'), ('our', 'PRON'), ('history', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('We', 'PRP'), ('have', 'VBP'), ('more', 'JJR'), ('people', 'NNS'), ('working', 'VBG'), ('in', 'IN'), ('the', 'DT'), ('state', 'NN'), ('of', 'IN'), ('New', 'NNP'), ('Jersey', 'NNP'), ('today', 'NN'), ('than', 'IN'), ('we', 'PRP'), (""'ve"", 'VBP'), ('ever', 'RB'), ('had', 'VBN'), ('in', 'IN'), ('our', 'PRP$'), ('history', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('We', 'nsubj'), ('have', 'ROOT'), ('more', 'amod'), ('people', 'dobj'), ('working', 'acl'), ('in', 'prep'), ('the', 'det'), ('state', 'pobj'), ('of', 'prep'), ('New', 'compound'), ('Jersey', 'pobj'), ('today', 'npadvmod'), ('than', 'mark'), ('we', 'nsubj'), (""'ve"", 'aux'), ('ever', 'advmod'), ('had', 'ccomp'), ('in', 'prep'), ('our', 'poss'), ('history', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
1310,6224,"""President Obama decided not to meet with Prime Minister Benjamin Netanyahu in New York.""",Adam Hasner,/web/20180119173553/http://www.politifact.com/florida/statements/2012/sep/25/adam-hasner/mitt-romney-surrogate-adam-hasner-obama-meeting/,1,4,89,president obama decide meet prime minister benjamin netanyahu new york,"[('""', 'PUNCT'), ('President', 'PROPN'), ('Obama', 'PROPN'), ('decided', 'VERB'), ('not', 'PART'), ('to', 'PART'), ('meet', 'VERB'), ('with', 'ADP'), ('Prime', 'PROPN'), ('Minister', 'PROPN'), ('Benjamin', 'PROPN'), ('Netanyahu', 'PROPN'), ('in', 'ADP'), ('New', 'PROPN'), ('York', 'PROPN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('President', 'NNP'), ('Obama', 'NNP'), ('decided', 'VBD'), ('not', 'RB'), ('to', 'TO'), ('meet', 'VB'), ('with', 'IN'), ('Prime', 'NNP'), ('Minister', 'NNP'), ('Benjamin', 'NNP'), ('Netanyahu', 'NNP'), ('in', 'IN'), ('New', 'NNP'), ('York', 'NNP'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('President', 'compound'), ('Obama', 'nsubj'), ('decided', 'ROOT'), ('not', 'neg'), ('to', 'aux'), ('meet', 'xcomp'), ('with', 'prep'), ('Prime', 'compound'), ('Minister', 'compound'), ('Benjamin', 'compound'), ('Netanyahu', 'pobj'), ('in', 'prep'), ('New', 'compound'), ('York', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
1311,6242,"""Their New York casino deal was called ‘rigged’ and ‘corrupt.’""",It's Still a Bad Idea,/web/20180119173555/http://www.politifact.com/oregon/statements/2012/sep/21/its-still-bad-idea/was-grange-investor-part-new-york-casino-deal-call/,1,2,63,new york casino deal rigged corrupt,"[('""', 'PUNCT'), ('Their', 'PRON'), ('New', 'PROPN'), ('York', 'PROPN'), ('casino', 'NOUN'), ('deal', 'NOUN'), ('was', 'AUX'), ('called', 'VERB'), ('‘', 'PUNCT'), ('rigged', 'ADJ'), ('’', 'PUNCT'), ('and', 'CCONJ'), ('‘', 'PUNCT'), ('corrupt', 'ADJ'), ('.', 'PUNCT'), ('’', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Their', 'PRP$'), ('New', 'NNP'), ('York', 'NNP'), ('casino', 'NN'), ('deal', 'NN'), ('was', 'VBD'), ('called', 'VBN'), ('‘', '``'), ('rigged', 'JJ'), ('’', ""''""), ('and', 'CC'), ('‘', '``'), ('corrupt', 'JJ'), ('.', '.'), ('’', ""''""), ('""', ""''"")]","[('""', 'punct'), ('Their', 'poss'), ('New', 'compound'), ('York', 'compound'), ('casino', 'compound'), ('deal', 'nsubjpass'), ('was', 'auxpass'), ('called', 'ROOT'), ('‘', 'punct'), ('rigged', 'oprd'), ('’', 'punct'), ('and', 'cc'), ('‘', 'punct'), ('corrupt', 'conj'), ('.', 'punct'), ('’', 'punct'), ('""', 'punct')]"
1312,6244,"""Eight million Americans have dropped out of the work force since (Barack) Obama became president. ... The real unemployment rate is 19 percent.""",Restore Our Future,/web/20180119173555/http://www.politifact.com/truth-o-meter/statements/2012/sep/21/restore-our-future/mitt-romney-aligned-group-says-real-unemployment-r/,0,1,145,million americans drop work force barack obama president real unemployment rate percent,"[('""', 'PUNCT'), ('Eight', 'NUM'), ('million', 'NUM'), ('Americans', 'PROPN'), ('have', 'AUX'), ('dropped', 'VERB'), ('out', 'ADP'), ('of', 'ADP'), ('the', 'DET'), ('work', 'NOUN'), ('force', 'NOUN'), ('since', 'SCONJ'), ('(', 'PUNCT'), ('Barack', 'PROPN'), (')', 'PUNCT'), ('Obama', 'PROPN'), ('became', 'VERB'), ('president', 'NOUN'), ('.', 'PUNCT'), ('...', 'PUNCT'), ('The', 'DET'), ('real', 'ADJ'), ('unemployment', 'NOUN'), ('rate', 'NOUN'), ('is', 'AUX'), ('19', 'NUM'), ('percent', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Eight', 'CD'), ('million', 'CD'), ('Americans', 'NNPS'), ('have', 'VBP'), ('dropped', 'VBN'), ('out', 'IN'), ('of', 'IN'), ('the', 'DT'), ('work', 'NN'), ('force', 'NN'), ('since', 'IN'), ('(', '-LRB-'), ('Barack', 'NNP'), (')', '-RRB-'), ('Obama', 'NNP'), ('became', 'VBD'), ('president', 'NN'), ('.', '.'), ('...', 'NFP'), ('The', 'DT'), ('real', 'JJ'), ('unemployment', 'NN'), ('rate', 'NN'), ('is', 'VBZ'), ('19', 'CD'), ('percent', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('Eight', 'compound'), ('million', 'nummod'), ('Americans', 'nsubj'), ('have', 'aux'), ('dropped', 'ROOT'), ('out', 'prep'), ('of', 'prep'), ('the', 'det'), ('work', 'compound'), ('force', 'pobj'), ('since', 'mark'), ('(', 'punct'), ('Barack', 'nmod'), (')', 'punct'), ('Obama', 'nsubj'), ('became', 'advcl'), ('president', 'attr'), ('.', 'punct'), ('...', 'punct'), ('The', 'det'), ('real', 'amod'), ('unemployment', 'compound'), ('rate', 'nsubj'), ('is', 'ROOT'), ('19', 'nummod'), ('percent', 'attr'), ('.', 'punct'), ('""', 'punct')]"
